audit_id,audit_run_id,audit_date,article_url,source_file,signals,live_h1,local_h1,text_similarity,heading_similarity,code_similarity,baseline_delta_status,manual_verification_status,overall_result,severity,finding_classification,summary,recommended_action,evidence
RHI-CRIT-093,phase-8-critical-rerun-2026-03-17,2026-03-17,/salesforce-b2c-commerce-cloud-october-updates/,src/content/posts/salesforce-b2c-commerce-cloud-october-updates/index.md,release-notes|trusted-agent|identifier-examples,Salesforce B2C Commerce Cloud October Updates,Salesforce B2C Commerce Cloud October Updates,0.963,1.000,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.963; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-094,phase-8-critical-rerun-2026-03-17,2026-03-17,/salesforce-b2c-commerce-cloud-the-22-7-release/,src/content/posts/salesforce-b2c-commerce-cloud-the-22-7-release/index.md,release-notes|content-insertions,Salesforce B2C Commerce Cloud: The 22.7 Release,Salesforce B2C Commerce Cloud: The 22.7 Release,0.870,1.000,1.000,improved,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.870; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-095,phase-8-critical-rerun-2026-03-17,2026-03-17,/salesforce-b2c-commerce-the-22-5-release/,src/content/posts/salesforce-b2c-commerce-the-22-5-release/index.md,release-notes|content-insertions,Salesforce B2C Commerce: The 22.5 Release,Salesforce B2C Commerce: The 22.5 Release,0.903,1.000,1.000,improved,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.903; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-096,phase-8-critical-rerun-2026-03-17,2026-03-17,/salesforce-b2c-commerce-the-22-6-release/,src/content/posts/salesforce-b2c-commerce-the-22-6-release/index.md,release-notes|body-parity,Salesforce B2C Commerce: The 22.6 Release,Salesforce B2C Commerce: The 22.6 Release,0.930,1.000,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.930; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-097,phase-8-critical-rerun-2026-03-17,2026-03-17,/salesforce-commerce-cloud-products/,src/content/posts/salesforce-commerce-cloud-products/index.md,product-overview|body-parity,9 Salesforce Commerce Cloud Products,9 Salesforce Commerce Cloud Products,0.925,1.000,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.925; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-098,phase-8-critical-rerun-2026-03-17,2026-03-17,/salesforce-connections-2024-and-sfcc/,src/content/posts/salesforce-connections-2024-and-sfcc/index.md,community|events|body-parity,Salesforce Connections 2024 and B2C Commerce Cloud,Salesforce Connections 2024 and B2C Commerce Cloud,0.985,0.810,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.985; heading_similarity=0.810; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-099,phase-8-critical-rerun-2026-03-17,2026-03-17,/salesforce-payments-experience-explained/,src/content/posts/salesforce-payments-experience-explained/index.md,code-light|payments|inline-media,Salesforce (Commerce) Payments: Payment Integration Simplified,Salesforce Payments Explained,0.967,0.600,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.967; heading_similarity=0.600; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=Salesforce (Commerce) Payments: Payment Integration Simplified; local_h1=Salesforce Payments Explained
RHI-CRIT-100,phase-8-critical-rerun-2026-03-17,2026-03-17,/secure-coding-in-salesforce-b2c-commerce-cloud/,src/content/posts/secure-coding-in-salesforce-b2c-commerce-cloud/index.md,code-heavy|security-guidance,Secure Coding in Salesforce B2C Commerce Cloud,Secure Coding in Salesforce B2C Commerce Cloud,0.924,1.000,1.000,improved,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.924; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=1; local_code_block_count=1; raw_url_diff=0
RHI-CRIT-101,phase-8-critical-rerun-2026-03-17,2026-03-17,/sending-emails-from-sfcc/,src/content/posts/sending-emails-from-sfcc/index.md,code-heavy|email,Sending Emails from Salesforce B2C Commerce Cloud: A Comprehensive Guide,Sending Emails from SFCC,0.939,0.360,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.939; heading_similarity=0.360; code_similarity=1.000; live_code_block_count=3; local_code_block_count=3; raw_url_diff=0; live_h1=Sending Emails from Salesforce B2C Commerce Cloud: A Comprehensive Guide; local_h1=Sending Emails from SFCC
RHI-CRIT-102,phase-8-critical-rerun-2026-03-17,2026-03-17,/server-side-performance-in-sfcc/,src/content/posts/server-side-performance-in-sfcc/index.md,code-light|performance|inline-isml,Troubleshooting Server-Side Performance in Salesforce B2C Commerce Cloud,Server-Side Performance Troubleshooting in SFCC,0.935,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.935; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=Troubleshooting Server-Side Performance in Salesforce B2C Commerce Cloud; local_h1=Server-Side Performance Troubleshooting in SFCC
RHI-CRIT-103,phase-8-critical-rerun-2026-03-17,2026-03-17,/sfcc-24-1-release-a-new-year-update/,src/content/posts/sfcc-24-1-release-a-new-year-update/index.md,release-notes|content-insertions,Commerce Cloud 24.1 Release: A New Year Update,Commerce Cloud 24.1 Release: A New Year Update,0.908,1.000,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.908; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-104,phase-8-critical-rerun-2026-03-17,2026-03-17,/sfcc-basket-order-erd/,src/content/posts/sfcc-basket-order-erd/index.md,erd|body-parity,Salesforce B2C Commerce Cloud Basket & Order ERD,Salesforce B2C Commerce Cloud Basket & Order ERD,0.908,0.333,1.000,improved,automated,pass,none,structure-only-drift,Only non-critical heading-structure drift was detected; the reader-visible body content remains materially aligned.,No action required unless heading structure must match live exactly.,text_similarity=0.908; heading_similarity=0.333; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-105,phase-8-critical-rerun-2026-03-17,2026-03-17,/sfcc-introduction/,src/content/posts/sfcc-introduction/index.md,introduction|title-drift|presentation-drift,B2C Commerce Cloud Introduction: Exploring Features & Tech Stacks,B2C Commerce Cloud: Features and Tech Stacks,0.964,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.964; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=1; local_code_block_count=1; raw_url_diff=0; live_h1=B2C Commerce Cloud Introduction: Exploring Features & Tech Stacks; local_h1=B2C Commerce Cloud: Features and Tech Stacks
RHI-CRIT-106,phase-8-critical-rerun-2026-03-17,2026-03-17,/sfcc-url-cracking-the-code/,src/content/posts/sfcc-url-cracking-the-code/index.md,code-heavy|url-examples,The Salesforce B2C Commerce Cloud URL: Cracking the Code,The Salesforce B2C Commerce Cloud URL: Cracking the Code,0.931,1.000,1.000,improved,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.931; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=6; local_code_block_count=6; raw_url_diff=1
RHI-CRIT-107,phase-8-critical-rerun-2026-03-17,2026-03-17,/should-i-get-javascript-developer-i-certified/,src/content/posts/should-i-get-javascript-developer-i-certified/index.md,certification|body-parity,Should I get JavaScript Developer I certified?,Should I get JavaScript Developer I certified?,0.919,0.333,1.000,improved,automated,pass,none,structure-only-drift,Only non-critical heading-structure drift was detected; the reader-visible body content remains materially aligned.,No action required unless heading structure must match live exactly.,text_similarity=0.919; heading_similarity=0.333; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-108,phase-8-critical-rerun-2026-03-17,2026-03-17,/should-i-use-sfra-rest-endpoints-in-a-composable-storefront/,src/content/posts/should-i-use-sfra-rest-endpoints-in-a-composable-storefront/index.md,architecture|headless|title-drift,Should I use SFRA controller REST endpoints in a Composable Storefront project?,Use SFRA REST Endpoints in a Composable Storefront?,0.935,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.935; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=Should I use SFRA controller REST endpoints in a Composable Storefront project?; local_h1=Use SFRA REST Endpoints in a Composable Storefront?
RHI-CRIT-109,phase-8-critical-rerun-2026-03-17,2026-03-17,/simplifying-the-salesforce-order-of-execution/,src/content/posts/simplifying-the-salesforce-order-of-execution/index.md,salesforce-platform|presentation-drift,Simplifying the Salesforce Order of Execution,Simplifying the Salesforce Order of Execution,0.944,0.733,1.000,improved,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.944; heading_similarity=0.733; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-110,phase-8-critical-rerun-2026-03-17,2026-03-17,/sitegenesis-vs-sfra-vs-pwa/,src/content/posts/sitegenesis-vs-sfra-vs-pwa/index.md,longform|architecture,SiteGenesis vs SFRA vs PWA,SiteGenesis vs SFRA vs PWA,0.945,0.882,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.945; heading_similarity=0.882; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-111,phase-8-critical-rerun-2026-03-17,2026-03-17,/slas-in-sfra-or-sitegenesis/,src/content/posts/slas-in-sfra-or-sitegenesis/index.md,code-heavy|slas|hybrid-auth,Session Sync Showdown: From plugin_slas to Native Hybrid Auth in SFRA and SiteGenesis,SLAS Session Sync in SFRA and SiteGenesis,0.975,0.556,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.975; heading_similarity=0.556; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=Session Sync Showdown: From plugin_slas to Native Hybrid Auth in SFRA and SiteGenesis; local_h1=SLAS Session Sync in SFRA and SiteGenesis
RHI-CRIT-112,phase-8-critical-rerun-2026-03-17,2026-03-17,/slicing-versus-variation-groups-in-sfcc/,src/content/posts/slicing-versus-variation-groups-in-sfcc/index.md,architecture|body-parity,Slicing versus Variation Groups in Commerce Cloud,Slicing versus Variation Groups in Commerce Cloud,0.962,0.429,1.000,improved,automated,pass,none,structure-only-drift,Only non-critical heading-structure drift was detected; the reader-visible body content remains materially aligned.,No action required unless heading structure must match live exactly.,text_similarity=0.962; heading_similarity=0.429; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-113,phase-8-critical-rerun-2026-03-17,2026-03-17,/storefront-protection-in-the-pwa-kit/,src/content/posts/storefront-protection-in-the-pwa-kit/index.md,operations|security|body-parity,Storefront Protection For Your Composable Storefront,Storefront Protection For Your Composable Storefront,0.974,0.556,1.000,improved,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.974; heading_similarity=0.556; code_similarity=1.000; live_code_block_count=1; local_code_block_count=1; raw_url_diff=0
RHI-CRIT-114,phase-8-critical-rerun-2026-03-17,2026-03-17,/submit-multipart-form-data-to-a-third-party-service-in-sfcc/,src/content/posts/submit-multipart-form-data-to-a-third-party-service-in-sfcc/index.md,code-heavy|multipart-upload,Submit “multipart/form-data” to a third-party service in SFCC,Submit multipart/form-data in SFCC,0.920,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.920; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=4; local_code_block_count=4; raw_url_diff=0; live_h1=Submit “multipart/form-data” to a third-party service in SFCC; local_h1=Submit multipart/form-data in SFCC
RHI-CRIT-115,phase-8-critical-rerun-2026-03-17,2026-03-17,/submitting-a-file-to-a-third-party-service-in-sfcc/,src/content/posts/submitting-a-file-to-a-third-party-service-in-sfcc/index.md,code-heavy|service-integration,Submitting a file to a third party service in SFCC,Submitting a file to a third party service in SFCC,0.892,1.000,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.892; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=5; local_code_block_count=5; raw_url_diff=0
RHI-CRIT-116,phase-8-critical-rerun-2026-03-17,2026-03-17,/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules/,src/content/posts/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules/index.md,code-heavy|meta-rules|inline-code,Taming the Beast: A Developer’s Deep Dive into SFCC Meta Tag Rules,Deep Dive into SFCC Meta Tag Rules,0.950,0.821,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.950; heading_similarity=0.821; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=Taming the Beast: A Developer’s Deep Dive into SFCC Meta Tag Rules; local_h1=Deep Dive into SFCC Meta Tag Rules
RHI-CRIT-117,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-attribute-fallback-system-in-sfcc/,src/content/posts/the-attribute-fallback-system-in-sfcc/index.md,architecture|title-drift|variation-groups,Variation Groups 101: The attribute fallback system in Commerce Cloud,Attribute Fallback in SFCC Variation Groups,0.964,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.964; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=Variation Groups 101: The attribute fallback system in Commerce Cloud; local_h1=Attribute Fallback in SFCC Variation Groups
RHI-CRIT-118,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-b2c-commerce-architect-certification/,src/content/posts/the-b2c-commerce-architect-certification/index.md,certification|title-drift|presentation-drift,B2C Commerce Architect Certification: A Complete Guide to Preparation,B2C Commerce Architect Certification Guide,0.960,0.455,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.960; heading_similarity=0.455; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=B2C Commerce Architect Certification: A Complete Guide to Preparation; local_h1=B2C Commerce Architect Certification Guide
RHI-CRIT-119,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-createorders-api-in-sfcc/,src/content/posts/the-createorders-api-in-sfcc/index.md,code-heavy|api-auth,Effortlessly Create External Orders in Salesforce Commerce Cloud,Create External Orders in SFCC with createOrders,0.926,1.000,1.000,unchanged,manual-reviewed,pass,none,accepted-readable-url-drift,Rendered review confirms the angle-bracketed createOrders endpoint examples remain readable technical examples rather than a critical presentation defect.,No action required.,text_similarity=0.926; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=3; local_code_block_count=3; raw_url_diff=2; malformed_urls=https://{shortCode}.api.commercecloud.salesforce.com/shopper/auth/v1/organizations/{organizationId}/oauth2/trusted-system/token>|https://{shortCode}.api.commercecloud.salesforce.com/checkout/orders/v1/organizations/{organizationId}/orders>; live_h1=Effortlessly Create External Orders in Salesforce Commerce Cloud; local_h1=Create External Orders in SFCC with createOrders
RHI-CRIT-120,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-deprecation-of-the-uuid-token-for-api-clients/,src/content/posts/the-deprecation-of-the-uuid-token-for-api-clients/index.md,code-heavy|jwt|api-auth,The deprecation of the UUID Token for API Clients,The deprecation of the UUID Token for API Clients,0.935,0.077,1.000,improved,automated,pass,none,structure-only-drift,Only non-critical heading-structure drift was detected; the reader-visible body content remains materially aligned.,No action required unless heading structure must match live exactly.,text_similarity=0.935; heading_similarity=0.077; code_similarity=1.000; live_code_block_count=3; local_code_block_count=3; raw_url_diff=0
RHI-CRIT-121,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-importance-of-origin-shielding/,src/content/posts/the-importance-of-origin-shielding/index.md,architecture|title-drift,The importance of Origin Shielding and your Commerce Cloud instance,Origin Shielding in Commerce Cloud,0.964,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.964; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=2; live_h1=The importance of Origin Shielding and your Commerce Cloud instance; local_h1=Origin Shielding in Commerce Cloud
RHI-CRIT-122,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-journey-from-developer-to-architect/,src/content/posts/the-journey-from-developer-to-architect/index.md,career|architecture|body-parity,The journey from developer to architect,The journey from developer to architect,0.942,0.857,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.942; heading_similarity=0.857; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-123,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-latest-in-sfcc-version-24-7/,src/content/posts/the-latest-in-sfcc-version-24-7/index.md,release-notes|code-light,The Latest in B2C Commerce: Version 24.7 Focuses on Speed and Security,SFCC 24.7 Release Focused on Speed and Security,0.942,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.942; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=The Latest in B2C Commerce: Version 24.7 Focuses on Speed and Security; local_h1=SFCC 24.7 Release Focused on Speed and Security
RHI-CRIT-124,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-move-from-on-site-to-remote/,src/content/posts/the-move-from-on-site-to-remote/index.md,career|remote-work|body-parity,The move from on-site to remote,The move from on-site to remote,0.948,1.000,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.948; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-125,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/,src/content/posts/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/index.md,architecture|headless|title-drift,The move from SiteGenesis and SFRA to the Composable Storefront as a developer,Moving from SiteGenesis and SFRA to Composable Storefront,0.955,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.955; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=The move from SiteGenesis and SFRA to the Composable Storefront as a developer; local_h1=Moving from SiteGenesis and SFRA to Composable Storefront
RHI-CRIT-126,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-realm-split-field-guide-to-migrating-an-sfcc-site/,src/content/posts/the-realm-split-field-guide-to-migrating-an-sfcc-site/index.md,longform|architecture|migration,The Realm Split: A Developer’s Field Guide to Migrating an SFCC Site,Realm Split Guide for Migrating an SFCC Site,0.937,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.937; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=The Realm Split: A Developer’s Field Guide to Migrating an SFCC Site; local_h1=Realm Split Guide for Migrating an SFCC Site
RHI-CRIT-127,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-request-body-in-an-sfcc-controller/,src/content/posts/the-request-body-in-an-sfcc-controller/index.md,code-heavy|controller-basics,How to retrieve the Request Body in an SFCC Controller easily,Get the Request Body in an SFCC Controller,0.962,0.714,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.962; heading_similarity=0.714; code_similarity=1.000; live_code_block_count=4; local_code_block_count=4; raw_url_diff=0; live_h1=How to retrieve the Request Body in an SFCC Controller easily; local_h1=Get the Request Body in an SFCC Controller
RHI-CRIT-128,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-salesforce-b2c-commerce-cloud-environment/,src/content/posts/the-salesforce-b2c-commerce-cloud-environment/index.md,code-light|environment-architecture,Let’s GO-LIVE: The Salesforce B2C Commerce Cloud Environment,Let’s GO-LIVE: The Salesforce B2C Commerce Cloud Environment,0.893,1.000,1.000,improved,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.893; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-129,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-sfcc-guide-to-finding-pod-numbers/,src/content/posts/the-sfcc-guide-to-finding-pod-numbers/index.md,code-heavy|placeholder-url|ops-guidance,The Ultimate SFCC Guide to Finding Your POD Number,The Ultimate SFCC Guide to Finding Your POD Number,0.963,0.846,1.000,improved,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.963; heading_similarity=0.846; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-130,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-state-of-ohana-for-salesforce-commerce-cloud/,src/content/posts/the-state-of-ohana-for-salesforce-commerce-cloud/index.md,community|ohana|body-parity,The state of Ohana for Salesforce Commerce Cloud,The state of Ohana for Salesforce Commerce Cloud,0.968,1.000,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.968; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-131,phase-8-critical-rerun-2026-03-17,2026-03-17,/the-sunsetting-of-arc300-architect-b2c-commerce-solutions/,src/content/posts/the-sunsetting-of-arc300-architect-b2c-commerce-solutions/index.md,career|trailhead-academy|body-parity,The sunsetting of ARC300 (Architect B2C Commerce Solutions),The sunsetting of ARC300 (Architect B2C Commerce Solutions),0.946,0.250,1.000,improved,automated,pass,none,structure-only-drift,Only non-critical heading-structure drift was detected; the reader-visible body content remains materially aligned.,No action required unless heading structure must match live exactly.,text_similarity=0.946; heading_similarity=0.250; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-132,phase-8-critical-rerun-2026-03-17,2026-03-17,/third-party-api-caching-in-commerce-cloud/,src/content/posts/third-party-api-caching-in-commerce-cloud/index.md,operations|caching|body-parity,Third-Party API Caching in Commerce Cloud,Third-Party API Caching in Commerce Cloud,0.946,0.846,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.946; heading_similarity=0.846; code_similarity=1.000; live_code_block_count=1; local_code_block_count=1; raw_url_diff=0
RHI-CRIT-133,phase-8-critical-rerun-2026-03-17,2026-03-17,/three-things-to-secure-sfcc/,src/content/posts/three-things-to-secure-sfcc/index.md,code-light|security|governance,Three things you can do today to secure your SFCC environment,Three Ways to Secure Your SFCC Environment,0.966,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.966; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=Three things you can do today to secure your SFCC environment; local_h1=Three Ways to Secure Your SFCC Environment
RHI-CRIT-134,phase-8-critical-rerun-2026-03-17,2026-03-17,/trailblazerdx-2022-for-b2c-commerce/,src/content/posts/trailblazerdx-2022-for-b2c-commerce/index.md,community|event-guide|body-parity,TrailblazerDX 2022 for B2C Commerce,TrailblazerDX 2022 for B2C Commerce,0.951,0.909,1.000,unchanged,automated,pass,none,no-material-drift,No material reader-facing drift was detected in the critical-focused rerun.,No action required.,text_similarity=0.951; heading_similarity=0.909; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0
RHI-CRIT-135,phase-8-critical-rerun-2026-03-17,2026-03-17,/understanding-locale-fallback-in-sfcc/,src/content/posts/understanding-locale-fallback-in-sfcc/index.md,operations|locale-fallback|identifier-examples,Understanding Locale Fallback in Salesforce B2C Commerce Cloud,Understanding Locale Fallback in SFCC,0.957,0.750,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.957; heading_similarity=0.750; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=Understanding Locale Fallback in Salesforce B2C Commerce Cloud; local_h1=Understanding Locale Fallback in SFCC
RHI-CRIT-136,phase-8-critical-rerun-2026-03-17,2026-03-17,/understanding-sfcc-instances/,src/content/posts/understanding-sfcc-instances/index.md,architecture|instances|title-drift,Understanding Salesforce B2C Commerce Instances: A Comprehensive Guide,Understanding SFCC Instances,0.971,1.000,1.000,improved,automated,pass,none,expected-title-h1-drift,The strongest remaining difference is the expected live-versus-local H1 rewrite.,No action required for the critical queue unless headline alignment is later brought back into scope.,text_similarity=0.971; heading_similarity=1.000; code_similarity=1.000; live_code_block_count=0; local_code_block_count=0; raw_url_diff=0; live_h1=Understanding Salesforce B2C Commerce Instances: A Comprehensive Guide; local_h1=Understanding SFCC Instances
