page_url,image_src,occurrence_index,original_alt,corrected_alt,source_file,status
/salesforce-payments-experience-explained/,/media/2023/salesforce-payments-business-manager-6773ef14af.webp,1,,Salesforce Payments interface inside Business Manager.,migration/output/content/posts/salesforce-payments-experience-explained.md,unmatched
/server-side-performance-in-sfcc/,/media/2022/performance-dashboard-8a847df133.png,1,,Technical dashboard showing a spike in average response time.,migration/output/content/posts/server-side-performance-in-sfcc.md,unmatched
/server-side-performance-in-sfcc/,/media/2022/pipeline-profile-remote-includes-0e99481937.png,1,,"Pipeline Profiler listing remote includes, including the Tile-Show controller.",migration/output/content/posts/server-side-performance-in-sfcc.md,unmatched
/server-side-performance-in-sfcc/,/media/2022/pipeline-profiler-24fb681d34.png,1,,Pipeline Profiler result for Search-Show with controller and template timings.,migration/output/content/posts/server-side-performance-in-sfcc.md,unmatched
/server-side-performance-in-sfcc/,/media/2022/salesforce-code-profiler-extended-eeb0fcbb69.png,1,,Code Profiler in Extended Script Development Mode with detailed script timings.,migration/output/content/posts/server-side-performance-in-sfcc.md,unmatched
/server-side-performance-in-sfcc/,/media/2023/ocapi-and-scapi-performance-reports-f411be08a3.jpg,1,,OCAPI and SCAPI technical reports showing response time and distribution charts.,migration/output/content/posts/server-side-performance-in-sfcc.md,unmatched
/sfcc-24-1-release-a-new-year-update/,/media/2024/dkim-in-commerce-cloud-0dbe52d4a2.png,1,,Email Settings screen in Business Manager with the new DKIM option.,migration/output/content/posts/sfcc-24-1-release-a-new-year-update.md,unmatched
/sfcc-basket-order-erd/,/media/2023/salesforce-b2c-commerce-cloud-diagram-basket-order-erdv2-3a4ba08328.png,1,,Basket and order entity relationship diagram for Salesforce B2C Commerce Cloud.,migration/output/content/posts/sfcc-basket-order-erd.md,unmatched
/should-i-get-javascript-developer-i-certified/,/media/2022/superbadge-prerequisites-34c7470102.png,1,,Superbadge prerequisites shown for the JavaScript Developer I certification path.,migration/output/content/posts/should-i-get-javascript-developer-i-certified.md,unmatched
/sitegenesis-vs-sfra-vs-pwa/,/media/2022/comparison-sitegenesis-sfra-pwa-5593ba325c.png,1,,"Comparison table contrasting SiteGenesis, SFRA, and PWA Kit characteristics.",migration/output/content/posts/sitegenesis-vs-sfra-vs-pwa.md,unmatched
/sitegenesis-vs-sfra-vs-pwa/,/media/2022/controllers-130298bfb4.png,1,,Controller-based storefront code replacing pipelines in newer architectures.,migration/output/content/posts/sitegenesis-vs-sfra-vs-pwa.md,unmatched
/sitegenesis-vs-sfra-vs-pwa/,/media/2022/pipelines-eed67b4c67.png,1,,Pipeline editor used in legacy SiteGenesis development.,migration/output/content/posts/sitegenesis-vs-sfra-vs-pwa.md,unmatched
/sitegenesis-vs-sfra-vs-pwa/,/media/2022/pwa-kit-03394b0f92.png,1,,PWA Kit storefront running in the managed runtime.,migration/output/content/posts/sitegenesis-vs-sfra-vs-pwa.md,unmatched
/sitegenesis-vs-sfra-vs-pwa/,/media/2022/sfra-vs-sitegenesis-965c09b9a6.jpg,1,,Comparison between SiteGenesis and SFRA storefront stacks.,migration/output/content/posts/sitegenesis-vs-sfra-vs-pwa.md,unmatched
/sitegenesis-vs-sfra-vs-pwa/,/media/2022/sitegenesis-9a921c285a.jpg,1,,SiteGenesis storefront example representing the legacy architecture.,migration/output/content/posts/sitegenesis-vs-sfra-vs-pwa.md,unmatched
/slicing-versus-variation-groups-in-sfcc/,/media/2023/sfcc-slicing-deprecated-42f8438771.png,1,,ProductSearchHit documentation warning that slicing is deprecated in favor of variation groups.,migration/output/content/posts/slicing-versus-variation-groups-in-sfcc.md,unmatched
/slicing-versus-variation-groups-in-sfcc/,/media/2023/variations-quota-limit-sfcc-00862ef947.png,1,,Quota documentation showing the maximum number of variations per base product.,migration/output/content/posts/slicing-versus-variation-groups-in-sfcc.md,unmatched
/storefront-protection-in-the-pwa-kit/,/media/2024/online-protected-sfcc-b0634b710d.jpg,1,,Site Status screen in Business Manager with Online Protected selected.,migration/output/content/posts/storefront-protection-in-the-pwa-kit.md,unmatched
/storefront-protection-in-the-pwa-kit/,/media/2024/storefront-protection-password-sfcc-c017798dc4.png,1,,Protected storefront password field shown after enabling Online Protected.,migration/output/content/posts/storefront-protection-in-the-pwa-kit.md,unmatched
/submit-multipart-form-data-to-a-third-party-service-in-sfcc/,/media/2022/form-service-1-e901798db6.png,1,,Third-party form service screen used in the multipart submission example.,migration/output/content/posts/submit-multipart-form-data-to-a-third-party-service-in-sfcc.md,unmatched
/submitting-a-file-to-a-third-party-service-in-sfcc/,/media/2022/administration-operations-services-ecba1de963.jpg,1,,Administration and Operations menu path to Services.,migration/output/content/posts/submitting-a-file-to-a-third-party-service-in-sfcc.md,unmatched
/submitting-a-file-to-a-third-party-service-in-sfcc/,/media/2022/test-http-post-service-be40e7ba49.jpeg,1,,Example HTTP POST service configuration in Business Manager.,migration/output/content/posts/submitting-a-file-to-a-third-party-service-in-sfcc.md,unmatched
/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules/,/media/2025/meta-tag-rule-assignments-sfcc-5de863b5b6.jpg,1,,Assignments screen showing where a meta tag rule is attached in the catalog.,migration/output/content/posts/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules.md,unmatched
/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules/,/media/2025/meta-tag-rules-definitions-b886cc1425.png,1,,"Meta tag definitions screen listing title, description, robots, and og:url entries.",migration/output/content/posts/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules.md,unmatched
/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules/,/media/2025/new-meta-tag-rule-sfcc-61609288f7.jpg,1,,Create Entry modal for adding a Product Detail meta tag rule.,migration/output/content/posts/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules.md,unmatched
/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules/,/media/2025/page-meta-tag-rules-sfcc-preview-8796961d9d.png,1,,Category preview tab showing generated Page Meta Tag Rules output.,migration/output/content/posts/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules.md,unmatched
/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules/,/media/2025/sfcc-updates-headless-apis-for-meta-tag-rules-f61ced3d60.jpg,1,,SCAPI release update highlighting headless support for meta tag data.,migration/output/content/posts/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules.md,unmatched
/the-attribute-fallback-system-in-sfcc/,/media/2024/variation-model-fallback-in-code-docs-1-ba4d97c55f.jpg,1,,Script API documentation excerpt showing attribute fallback behavior in code.,migration/output/content/posts/the-attribute-fallback-system-in-sfcc.md,unmatched
/the-createorders-api-in-sfcc/,/media/2023/slas-ts-ext-on-behalf-of-authentication-3803569585.jpg,1,,Trusted-system extension authentication flow used before calling createOrders.,migration/output/content/posts/the-createorders-api-in-sfcc.md,unmatched
/the-deprecation-of-the-uuid-token-for-api-clients/,/media/2022/account-manager-api-client-token-format-808bcccc72.jpg,1,,Account Manager screen showing API client token format options.,migration/output/content/posts/the-deprecation-of-the-uuid-token-for-api-clients.md,unmatched
/the-importance-of-origin-shielding/,/media/2024/cloudflare-origin-shielding-error-b81358c14c.png,1,,Cloudflare block page shown when origin shielding denies direct access.,migration/output/content/posts/the-importance-of-origin-shielding.md,unmatched
/the-importance-of-origin-shielding/,/media/2024/origin-shielding-v2-280aa345d3.jpg,1,,Illustration of origin shielding protecting an application server from hostile traffic.,migration/output/content/posts/the-importance-of-origin-shielding.md,unmatched
/the-journey-from-developer-to-architect/,/media/2024/salesforce-technical-architect-01186ac1bd.jpg,1,,Illustration introducing the Technical Architect role in Salesforce.,migration/output/content/posts/the-journey-from-developer-to-architect.md,unmatched
/the-journey-from-developer-to-architect/,/media/2024/solution-architect-4a4b8fdff7.jpg,1,,Illustration introducing the Solution Architect role.,migration/output/content/posts/the-journey-from-developer-to-architect.md,unmatched
/the-move-from-on-site-to-remote/,/media/2022/remote-working-e716e903ff.png,1,,Remote-work illustration showing the shift from office life to long-term work from home.,migration/output/content/posts/the-move-from-on-site-to-remote.md,unmatched
/the-move-from-on-site-to-remote/,/media/external/thano-psv24pu9kldk5x8zu262vki7uludwrj46gur4x75jm-99e877453d.jpg,1,,Portrait of Thano used in the family chapter about adapting to remote work.,migration/output/content/posts/the-move-from-on-site-to-remote.md,unmatched
/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/,/media/2023/use-your-knowledge-98ac47c97d.jpg,1,,Illustration of a game controller and brain symbolizing transferable developer knowledge.,migration/output/content/posts/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer.md,unmatched
/the-realm-split-field-guide-to-migrating-an-sfcc-site/,/media/2025/conflicts-across-the-world-on-processes-d64e01a143.jpg,1,,Two business teams pulling in different directions as their shared global process breaks down.,migration/output/content/posts/the-realm-split-field-guide-to-migrating-an-sfcc-site.md,unmatched
/the-realm-split-field-guide-to-migrating-an-sfcc-site/,/media/2025/seo-minefield-03b727d6da.jpg,1,,Navigator crossing an SEO minefield to preserve rankings during migration.,migration/output/content/posts/the-realm-split-field-guide-to-migrating-an-sfcc-site.md,unmatched
/the-realm-split-field-guide-to-migrating-an-sfcc-site/,/media/2025/the-grand-blueprint-v2-9c2bcca94a.jpg,1,,Team collaborating around a blueprint for a phased realm-split migration.,migration/output/content/posts/the-realm-split-field-guide-to-migrating-an-sfcc-site.md,unmatched
/the-request-body-in-an-sfcc-controller/,/media/2023/security-check-border-api-security-5695d3d810.jpg,1,,Border API security check result shown before the request-body error-handling example.,migration/output/content/posts/the-request-body-in-an-sfcc-controller.md,unmatched
/the-salesforce-b2c-commerce-cloud-environment/,/media/2022/system-overview-journey-of-a-request-de0673b3bd.jpeg,1,,Request flow diagram showing how traffic moves through the Salesforce B2C Commerce environment.,migration/output/content/posts/the-salesforce-b2c-commerce-cloud-environment.md,unmatched
/the-salesforce-b2c-commerce-cloud-environment/,/media/2022/system-overview-systems-v2-96d8264c0f.jpeg,1,,System overview diagram of the main Salesforce B2C Commerce environment components.,migration/output/content/posts/the-salesforce-b2c-commerce-cloud-environment.md,unmatched
/the-state-of-ohana-for-salesforce-commerce-cloud/,/media/2022/xchange-c2290f06af.png,1,,Account Manager roles and permissions page still listing the old Xchange integration.,migration/output/content/posts/the-state-of-ohana-for-salesforce-commerce-cloud.md,unmatched
/trailblazerdx-2022-for-b2c-commerce/,/media/2022/weezer-66533fada7.png,1,,TrailblazerDX party announcement featuring Weezer.,migration/output/content/posts/trailblazerdx-2022-for-b2c-commerce.md,unmatched
/understanding-locale-fallback-in-sfcc/,/media/2024/locale-fallback-en-uk-bd32fc597d.png,1,,Example locale fallback configuration for en-GB.,migration/output/content/posts/understanding-locale-fallback-in-sfcc.md,unmatched
/understanding-locale-fallback-in-sfcc/,/media/2024/locale-fallback-explained-bfdfc55392.png,1,,Decision tree showing locale fallback from en_US to en and then default.,migration/output/content/posts/understanding-locale-fallback-in-sfcc.md,unmatched
/understanding-locale-fallback-in-sfcc/,/media/2024/sfcc-localisation-config-e5d2f27043.jpg,1,,Locale configuration screen in Administration and Global Preferences.,migration/output/content/posts/understanding-locale-fallback-in-sfcc.md,unmatched
/understanding-sfcc-instances/,/media/2023/pod-realm-and-instances-transparent-65c6b4e389.png,1,,"Diagram of a pod, realm, and the related Salesforce B2C Commerce instances.",migration/output/content/posts/understanding-sfcc-instances.md,unmatched
/understanding-sfcc-instances/,/media/2023/woman-developer-working-on-a-project-1-4710b72058.jpeg,1,,Developer working on implementation tasks for a Salesforce B2C Commerce project.,migration/output/content/posts/understanding-sfcc-instances.md,unmatched
/unravelling-the-mystery-of-dates-in-the-ocapi/,/media/2023/measuring-dates-7c1931cecc.jpg,1,,Calendars and ruler illustration introducing OCAPI date-range filtering.,migration/output/content/posts/unravelling-the-mystery-of-dates-in-the-ocapi.md,unmatched
/versioning-of-content-assets/,/media/2022/revision-blog-12e6fdce00.jpg,1,,Elementor revision history screen used to illustrate missing content-asset versioning.,migration/output/content/pages/versioning-of-content-assets.md,unmatched
/video/,/media/2022/yte-hd-image-96d2c1f499.jpg,1,,Video thumbnail for EP9: Thomas Theunen - Golden Hoodie Recipient 2022.,migration/output/content/pages/video.md,unmatched
/video/,/media/external/maxresdefault-69627c54a3.jpg,1,,Video thumbnail for Connections 2022 - Receiving the Golden Hoodie.,migration/output/content/pages/video.md,unmatched
/video/,/media/external/maxresdefault-7015ae5c52.jpg,1,,Video thumbnail for The path to being an Architect.,migration/output/content/pages/video.md,unmatched
/video/,/media/external/maxresdefault-8d65474e08.jpg,1,,Video thumbnail for FORWARD TV - Headless.,migration/output/content/pages/video.md,unmatched
/video/,/media/external/maxresdefault-cca267c1bb.jpg,1,,Video thumbnail for Connecting The Clouds: Wedding or funeral.,migration/output/content/pages/video.md,unmatched
/video/,/media/external/maxresdefault-d89d97bb12.jpg,1,,"Video thumbnail for Me, Myself and Headless: A composable Commerce Cloud Story.",migration/output/content/pages/video.md,unmatched
/what-can-i-use-chatgpt-for-when-working-with-salesforce/,/media/2022/chatgpt-faq-2022-40f4e275e1.jpeg,1,,ChatGPT FAQ entry that explains how conversation data may be used.,migration/output/content/posts/what-can-i-use-chatgpt-for-when-working-with-salesforce.md,unmatched
/what-can-i-use-chatgpt-for-when-working-with-salesforce/,/media/2022/chatgpt-warnings-5212d4f2bc.jpeg,1,,ChatGPT home page warning that answers may be inaccurate or harmful.,migration/output/content/posts/what-can-i-use-chatgpt-for-when-working-with-salesforce.md,unmatched
/what-can-i-use-chatgpt-for-when-working-with-salesforce/,/media/2022/salesforce-apex-trigger-chatgpt-download-reviews-02315d688b.jpeg,1,,ChatGPT Apex trigger attempt for downloading product reviews.,migration/output/content/posts/what-can-i-use-chatgpt-for-when-working-with-salesforce.md,unmatched
/what-can-i-use-chatgpt-for-when-working-with-salesforce/,/media/2022/salesforce-apex-trigger-fixed-chatgpt-4f14ff15f9.jpeg,1,,Revised Apex trigger attempt after asking ChatGPT to improve the code.,migration/output/content/posts/what-can-i-use-chatgpt-for-when-working-with-salesforce.md,unmatched
/what-can-i-use-chatgpt-for-when-working-with-salesforce/,/media/2022/sfra-prepend-controller-chatgpt-67cd953d79.jpeg,1,,ChatGPT attempt to prepend an SFRA controller.,migration/output/content/posts/what-can-i-use-chatgpt-for-when-working-with-salesforce.md,unmatched
/what-can-i-use-chatgpt-for-when-working-with-salesforce/,/media/2022/sfra-prepend-reviews-chatgpt-attempt2-d8dd9d7540.jpeg,1,,Second ChatGPT attempt to prepend SFRA review logic.,migration/output/content/posts/what-can-i-use-chatgpt-for-when-working-with-salesforce.md,unmatched
/what-does-the-composable-storefront-mean-for-sfcc-developers/,/media/2022/e094f768-3336-403f-8c75-9013cb07df2f-b7c7a5e8f2.png,1,,Graphic illustrating the long-term acceleration of computing progress.,migration/output/content/posts/what-does-the-composable-storefront-mean-for-sfcc-developers.md,unmatched
/what-does-the-composable-storefront-mean-for-sfcc-developers/,/media/2023/salesforce-commerce-cloud-monolith-e3f50eb05b.jpg,1,,Illustration representing the strengths of a monolithic commerce architecture.,migration/output/content/posts/what-does-the-composable-storefront-mean-for-sfcc-developers.md,unmatched
/what-is-commerce-on-core/,/media/2022/commerce-on-core-fda7921efd.jpg,1,,Dreamforce keynote slide hinting at Commerce on Core.,migration/output/content/posts/what-is-commerce-on-core.md,unmatched
/what-is-commerce-on-core/,/media/2022/commerce-on-core-subscriptions-6a0584ff6d.jpg,1,,Partner presentation slide showing multiple Commerce on Core shapes.,migration/output/content/posts/what-is-commerce-on-core.md,unmatched
/what-is-commerce-on-core/,/media/2022/composable-storefront-6b029b5901.png,1,,Composable Storefront architecture sitting on top of SCAPI services.,migration/output/content/posts/what-is-commerce-on-core.md,unmatched
/what-is-commerce-on-core/,/media/2022/confused-people-on-the-street-1713a479da.jpg,1,,People reacting with uncertainty while considering a future platform migration.,migration/output/content/posts/what-is-commerce-on-core.md,unmatched
/what-is-commerce-on-core/,/media/2022/experience-cloud-c8e89ddba1.jpg,1,,Experience Cloud interface representing the likely foundation for Commerce on Core.,migration/output/content/posts/what-is-commerce-on-core.md,unmatched
/what-is-commerce-on-core/,/media/2022/salesforceflow-8728e6c02c.jpg,1,,Salesforce Flow builder as a no-code automation option on the core platform.,migration/output/content/posts/what-is-commerce-on-core.md,unmatched
/what-is-new-in-sfcc-24-6/,/media/2024/search-query-testing-tool-sfcc-8fb16cf218.jpg,1,,Search Index Query Testing tool showing active-data sorting support.,migration/output/content/posts/what-is-new-in-sfcc-24-6.md,unmatched
/what-is-new-in-the-23-8-commerce-cloud-release/,/media/2023/salesforce-identity-b628afdc63.jpeg,1,,Salesforce Identity screen showing sign-in with external identity services.,migration/output/content/posts/what-is-new-in-the-23-8-commerce-cloud-release.md,unmatched
/what-is-oci-omnichannel-inventory/,/media/2022/oci-included-in-license-b4aca05118.png,1,,Quip note highlighting that OCI is included for B2C Commerce customers.,migration/output/content/posts/what-is-oci-omnichannel-inventory.md,unmatched
/what-is-oci-omnichannel-inventory/,/media/2022/omnichannel-inventory-0b29da8f29.png,1,,Omnichannel Inventory app interface for managing locations and availability.,migration/output/content/posts/what-is-oci-omnichannel-inventory.md,unmatched
/what-is-the-sfcc-managed-runtime/,/media/2023/salesforce-commerce-cloud-managed-runtime-e2b922960d.jpg,1,,Managed Runtime project list showing one organization with two storefront projects.,migration/output/content/posts/what-is-the-sfcc-managed-runtime.md,unmatched
/where-is-the-new-sfcc-documentation/,/media/2023/charles-lavery-dash-2de6a904d6.jpg,1,,Dash app indexing the B2C Commerce API documentation for offline lookup.,migration/output/content/posts/where-is-the-new-sfcc-documentation.md,unmatched
/where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development/,/media/2023/sfcc-unofficial-slack-c73cdc0350.png,1,,Unofficial SFCC community homepage featuring the Slack entry point.,migration/output/content/posts/where-to-start-when-you-are-new-to-salesforce-b2c-commerce-cloud-development.md,unmatched
/why-circumventing-sfcc-quota-limits-is-a-bad-idea/,/media/2023/quota-limit-warning-7f7a47522c.jpg,1,,Business Manager warning showing that the array-size quota limit has been reached.,migration/output/content/posts/why-circumventing-sfcc-quota-limits-is-a-bad-idea.md,unmatched
